artist	link
7018	http://www.youtube.com/user/Knorkatorstumpen
7057	http://www.youtube.com/user/BoneyMVEVO
7069	http://www.youtube.com/user/OliviaNewtonJohnVEVO
7070	http://www.youtube.com/user/pergessle
7089	http://www.youtube.com/user/afireinside
7096	http://www.youtube.com/user/PhotekProductions
7100	http://www.youtube.com/user/whennovemberfalls6
7104	http://www.youtube.com/user/aceofbase
7105	http://www.youtube.com/user/BeanieSigelVEVO
7109	http://www.youtube.com/user/martinamcbride
7118	http://www.youtube.com/user/djquik
7132	http://www.youtube.com/user/linkinparktv
7146	http://www.youtube.com/user/boardsofcanada
7147	http://www.youtube.com/user/DavidByrneMusic
7185	http://www.youtube.com/user/diefantastischen4
7186	http://www.youtube.com/user/Us3videos
7191	http://www.youtube.com/user/XJAPANpodcast
7202	http://www.youtube.com/user/TaprooTube
7230	http://www.youtube.com/user/UsherVEVO
7263	http://www.youtube.com/user/elcafetacvbaoficial
7274	http://www.youtube.com/user/pumpkinsmediamilitia
7278	http://www.youtube.com/user/EveVEVO
7280	http://www.youtube.com/user/keithsweat
7282	http://www.youtube.com/user/LudacrisVEVO
7303	http://www.youtube.com/user/ChevelleVEVO
7304	http://www.youtube.com/user/fingervision
7320	http://www.youtube.com/user/helloweenorg
7339	http://www.youtube.com/user/BabyfaceVEVO
7386	http://www.youtube.com/user/MaryJBligeVEVO
7400	http://www.youtube.com/nickelback
7415	http://www.youtube.com/user/LeeAnnWomack
7455	http://www.youtube.com/user/TrueBlackmoresNight
7466	http://www.youtube.com/user/AnneClarkOfficial
7489	http://www.youtube.com/user/Lso
7520	http://www.youtube.com/user/NenehCherryTV
7521	http://www.youtube.com/user/RHCPtv
7534	http://www.youtube.com/user/pilofficial
7544	http://www.youtube.com/user/JeanLeloup01
7546	http://www.youtube.com/user/OfficialSpiceGirls
7548	http://www.youtube.com/user/KosheenVEVO
7550	http://www.youtube.com/slaughterrocks
7563	http://www.youtube.com/user/ShamenTV
7622	http://www.youtube.com/user/XavierNaidooOfficial
7628	http://www.youtube.com/user/JMichaelMontgomery
7646	http://www.youtube.com/user/TristaniaVideos
7668	http://www.youtube.com/user/NellyFurtado
7678	http://www.youtube.com/user/davidmeadjr
7683	http://www.youtube.com/user/archenemyofficial
7697	http://www.youtube.com/user/natkingcoletv
7704	http://www.youtube.com/user/BonJoviVEVO
7712	http://www.youtube.com/user/kylieminogue
7716	http://www.youtube.com/user/cosmicgatetv
7729	http://www.youtube.com/user/believerband
7739	http://www.youtube.com/user/PendragonTV
7828	http://www.youtube.com/user/kennythomashq
7886	http://www.youtube.com/user/TheCaroleKing
7920	http://www.youtube.com/user/Sum41
7922	http://www.youtube.com/user/AGYTChannel
7951	http://www.youtube.com/user/ANDONEofficial
7959	http://www.youtube.com/user/DonotsTV
7964	http://www.youtube.com/user/oleanderband
8024	http://www.youtube.com/user/OOMPHBand
8189	http://www.youtube.com/user/officialtobykeith
8220	http://www.youtube.com/user/AtrocityOfficial
8244	http://www.youtube.com/user/kantemusik
8304	http://www.youtube.com/user/LUNASEACHANNEL
8330	http://www.youtube.com/user/JulioIglesiasVEVO
8332	http://www.youtube.com/user/badboysbluefeatjohn
8346	http://www.youtube.com/user/posktv
8347	http://www.youtube.com/user/50CentVEVO
8363	http://www.youtube.com/user/capletonmusic
8370	http://www.youtube.com/user/oasisinetofficial
8388	http://www.youtube.com/user/jimmyeatworldmusic
8425	http://www.youtube.com/user/thedonnastv
8442	http://www.youtube.com/user/MarsalisMusic
8457	http://www.youtube.com/user/Zeramalho
8490	http://www.youtube.com/user/vivemaker
8504	http://www.youtube.com/user/damonalbarnmusic
8505	http://www.youtube.com/user/BondVEVO
8531	http://www.youtube.com/user/BlumentopfVideos
8538	http://www.youtube.com/user/kennychesney
8540	http://www.youtube.com/user/DragOnVEVO
8554	http://www.youtube.com/user/InfectedMushroomVids
8567	http://www.youtube.com/user/NoelGallagherVEVO
8645	http://www.youtube.com/user/HankJrOfficial
8659	http://www.youtube.com/user/cdelicti
8678	http://www.youtube.com/user/timmcgraw
8696	http://www.youtube.com/user/DCFCtv
8702	http://www.youtube.com/user/hirosekohmi
8772	http://www.youtube.com/user/thiefaineofficiel
8780	http://www.youtube.com/user/benjaminboycemusic
8832	http://www.youtube.com/user/whitestripes
8870	http://www.youtube.com/user/nothingfacetv
8876	http://www.youtube.com/user/BBKingVEVO
8889	http://www.youtube.com/user/BBSVEVO
8946	http://www.youtube.com/user/RebeckaTMusic
8981	http://www.youtube.com/user/xGodxModulex
8995	http://www.youtube.com/user/OfficialBobSchneider
9040	http://www.youtube.com/user/colinvearncombe
9053	http://www.youtube.com/user/Myslovitz2010
9152	http://www.youtube.com/user/tmx65
9192	http://www.youtube.com/user/the69eyesofficial
9264	http://www.youtube.com/user/DestructionDE
9329	http://www.youtube.com/user/BobbyMcFerrinVEVO
9378	http://www.youtube.com/user/aliciakeys
9407	http://www.youtube.com/user/AlizeeVEVO
9416	http://www.youtube.com/user/jwatley1
9443	http://www.youtube.com/user/PansyDivisionvideo
9473	http://www.youtube.com/user/AlienAntFarmVEVO
9477	http://www.youtube.com/user/meowychristmas
9501	http://www.youtube.com/user/mudvayne
9513	http://www.youtube.com/user/RufusWainwrightVEVO
9515	http://www.youtube.com/user/michaeltilsonthomas
9679	http://www.youtube.com/user/AvalanchesOfficial
9732	http://www.youtube.com/user/archiveofficial
9750	http://www.youtube.com/user/OfficialBlutengel
9814	http://www.youtube.com/user/starsailorofficial
9820	http://www.youtube.com/user/theshins
9858	http://www.youtube.com/user/Seeed
